COM_AV,COM_AP,NCC_AV,NCC_AP
78058,95058,BERNES SUR OISE,BERNES SUR OISE
78056,95056,BELLOY EN FRANCE,BELLOY EN FRANCE
78055,95055,BELLEFONTAINE,BELLEFONTAINE
78054,95054,BELLAY EN VEXIN,BELLAY EN VEXIN
78052,95052,BEAUMONT SUR OISE,BEAUMONT SUR OISE
78051,95051,BEAUCHAMP,BEAUCHAMP
78047,91047,BAULNE,BAULNE
78045,91045,BALLANCOURT SUR ESSONNE,BALLANCOURT SUR ESSONNE
78023,95023,ARRONVILLE,ARRONVILLE
78044,91044,BALLAINVILLIERS,BALLAINVILLIERS
78042,95042,BAILLET EN FRANCE,BAILLET EN FRANCE
78041,91041,AVRAINVILLE,AVRAINVILLE
78040,95040,AVERNES,AVERNES
78039,95039,AUVERS SUR OISE,AUVERS SUR OISE
78038,91038,AUVERS SAINT GEORGES,AUVERS SAINT GEORGES
78037,91037,AUVERNAUX,AUVERNAUX
78035,91035,AUTHON LA PLAINE,AUTHON LA PLAINE
78032,93005,AULNAY SOUS BOIS,AULNAY SOUS BOIS
78028,95028,ATTAINVILLE,ATTAINVILLE
78027,91027,ATHIS MONS,ATHIS MONS
78026,95026,ASNIERES SUR OISE,ASNIERES SUR OISE
78024,95024,ARTHIES,ARTHIES
75062,92062,PUTEAUX,PUTEAUX
75060,92060,PLESSIS ROBINSON,PLESSIS ROBINSON
78069,91069,BOIGNEVILLE,BOIGNEVILLE
75012,92012,BOULOGNE BILLANCOURT,BOULOGNE BILLANCOURT
75025,92025,COLOMBES,COLOMBES
75024,92024,CLICHY,CLICHY
75023,92023,CLAMART,CLAMART
75022,94022,CHOISY LE ROI,CHOISY LE ROI
75021,94021,CHEVILLY LARUE,CHEVILLY LARUE
75020,92020,CHATILLON,CHATILLON
75019,92019,CHATENAY MALABRY,CHATENAY MALABRY
75018,94018,CHARENTON LE PONT,CHARENTON LE PONT
75017,94017,CHAMPIGNY SUR MARNE,CHAMPIGNY SUR MARNE
75016,94016,CACHAN,CACHAN
75015,94015,BRY SUR MARNE,BRY SUR MARNE
75014,92014,BOURG LA REINE,BOURG LA REINE
75013,93013,BOURGET,BOURGET
75011,94011,BONNEUIL SUR MARNE,BONNEUIL SUR MARNE
75027,93027,COURNEUVE,COURNEUVE
75010,93010,BONDY,BONDY
75009,92009,BOIS COLOMBES,BOIS COLOMBES
75008,93008,BOBIGNY,BOBIGNY
75007,92007,BAGNEUX,BAGNEUX
75006,93006,BAGNOLET,BAGNOLET
75005,93001,AUBERVILLIERS,AUBERVILLIERS
75004,92004,ASNIERES,ASNIERES
75003,94003,ARCUEIL,ARCUEIL
75002,92002,ANTONY,ANTONY
75001,94002,ALFORTVILLE,ALFORTVILLE
51540,51264,SOIGNY,GAULT SOIGNY
51123,51269,CHANTECOQ,GIFFAUMONT
49203,49215,MERON,MONTREUIL BELLAY
75026,92026,COURBEVOIE,COURBEVOIE
75028,94028,CRETEIL,CRETEIL
75059,93059,PIERREFITTE SUR SEINE,PIERREFITTE SUR SEINE
75044,92044,LEVALLOIS PERRET,LEVALLOIS PERRET
75058,94058,PERREUX SUR MARNE,PERREUX SUR MARNE
75057,93057,PAVILLONS SOUS BOIS,PAVILLONS SOUS BOIS
75055,93055,PANTIN,PANTIN
75054,94054,ORLY,ORLY
75053,93053,NOISY LE SEC,NOISY LE SEC
75052,94052,NOGENT SUR MARNE,NOGENT SUR MARNE
75051,92051,NEUILLY SUR SEINE,NEUILLY SUR SEINE
75050,92050,NANTERRE,NANTERRE
75049,92049,MONTROUGE,MONTROUGE
75048,93048,MONTREUIL,MONTREUIL
75047,92046,MALAKOFF,MALAKOFF
75046,94046,MAISONS ALFORT,MAISONS ALFORT
75045,93045,LILAS,LILAS
75043,94043,KREMLIN BICETRE,KREMLIN BICETRE
75029,93029,DRANCY,DRANCY
75042,94042,JOINVILLE LE PONT,JOINVILLE LE PONT
75041,94041,IVRY SUR SEINE,IVRY SUR SEINE
75040,92040,ISSY LES MOULINEAUX,ISSY LES MOULINEAUX
75039,93039,ILE SAINT DENIS,ILE SAINT DENIS
75038,94038,HAY LES ROSES,HAY LES ROSES
75037,94037,GENTILLY,GENTILLY
75036,92036,GENNEVILLIERS,GENNEVILLIERS
75035,92035,GARENNE COLOMBES,GARENNE COLOMBES
75034,94034,FRESNES,FRESNES
75033,94033,FONTENAY SOUS BOIS,FONTENAY SOUS BOIS
75032,92032,FONTENAY AUX ROSES,FONTENAY AUX ROSES
75031,93031,EPINAY SUR SEINE,EPINAY SUR SEINE
75030,93030,DUGNY,DUGNY
78067,91067,BLANDY,BLANDY
75072,93072,STAINS,STAINS
78074,95074,BOISEMONT,BOISEMONT
78198,91198,D HUISON LONGUEVILLE,D HUISON LONGUEVILLE
78215,91215,EPINAY SOUS SENART,EPINAY SOUS SENART
78214,95214,EPINAY CHAMPLATREUX,EPINAY CHAMPLATREUX
78213,95213,EPIAIS RHUS,EPIAIS RHUS
78212,95212,EPIAIS LES LOUVRES,EPIAIS LES LOUVRES
78211,95211,ENNERY,ENNERY
78210,95210,ENGHIEN LES BAINS,ENGHIEN LES BAINS
78207,91207,EGLY,EGLY
78205,95205,ECOUEN,ECOUEN
78204,91204,ECHARCON,ECHARCON
78203,95203,EAUBONNE,EAUBONNE
78201,91201,DRAVEIL,DRAVEIL
78200,91200,DOURDAN,DOURDAN
78199,95199,DOMONT,DOMONT
78197,95197,DEUIL LA BARRE,DEUIL LA BARRE
78218,95218,ERAGNY,ERAGNY
78195,91195,DANNEMOIS,DANNEMOIS
78191,91191,CROSNE,CROSNE
78186,91186,COURSON MONTELOUP,COURSON MONTELOUP
78184,91184,COURDIMANCHE SUR ESSONNE,COURDIMANCHE SUR ESSONNE
78183,95183,COURDIMANCHE,COURDIMANCHE
78182,91228,COURCOURONNES,EVRY COURCOURONNES
78181,95181,COURCELLES SUR VIOSNE,COURCELLES SUR VIOSNE
78180,91180,COURANCES,COURANCES
78179,91179,COUDRAY MONTCEAUX,COUDRAY MONTCEAUX
78178,93015,COUBRON,COUBRON
78177,95177,CORMEILLES EN VEXIN,CORMEILLES EN VEXIN
78176,95176,CORMEILLES EN PARISIS,CORMEILLES EN PARISIS
78175,91175,CORBREUSE,CORBREUSE
78216,91216,EPINAY SUR ORGE,EPINAY SUR ORGE
78219,95219,ERMONT,ERMONT
78173,91613,CONGERVILLE,CONGERVILLE THIONVILLE
78250,95250,FOSSES,FOSSES
78272,91272,GIF SUR YVETTE,GIF SUR YVETTE
78271,95271,GENICOURT,GENICOURT
78270,95270,GENAINVILLE,GENAINVILLE
78268,95268,GARGES LES GONESSE,GARGES LES GONESSE
78266,92033,GARCHES,GARCHES
78260,93032,GAGNY,GAGNY
78259,95040,GADANCOURT,AVERNES
78258,95258,FROUVILLE,FROUVILLE
78257,95257,FRETTE SUR SEINE,FRETTE SUR SEINE
78075,91075,BOIS HERPIN,BOIS HERPIN
78254,95254,FREMECOURT,FREMECOURT
78253,95253,FREMAINVILLE,FREMAINVILLE
78252,95252,FRANCONVILLE,FRANCONVILLE
78249,91249,FORGES LES BAINS,FORGES LES BAINS
78222,91390,ESTOUCHES,MEREVILLOIS
78248,91248,FORET SAINTE CROIX,FORET SAINTE CROIX
78247,91247,FORET LE ROI,FORET LE ROI
78244,91244,FONTENAY LE VICOMTE,FONTENAY LE VICOMTE
78243,91243,FONTENAY LES BRIIS,FONTENAY LES BRIIS
78241,95241,FONTENAY EN PARISIS,FONTENAY EN PARISIS
78240,91240,FONTAINE LA RIVIERE,FONTAINE LA RIVIERE
78235,91235,FLEURY MEROGIS,FLEURY MEROGIS
78232,91232,FERTE ALAIS,FERTE ALAIS
78229,95229,EZANVILLE,EZANVILLE
78228,91228,EVRY,EVRY
78226,91226,ETRECHY,ETRECHY
78225,91225,ETIOLLES,ETIOLLES
78223,91223,ETAMPES,ETAMPES
78174,91174,CORBEIL ESSONNES,CORBEIL ESSONNES
78256,95256,FREPILLON,FREPILLON
78170,95170,CONDECOURT,CONDECOURT
78121,91121,BUNO BONNEVAUX,BUNO BONNEVAUX
78116,95116,BRUYERES SUR OISE,BRUYERES SUR OISE
78115,91115,BRUYERES LE CHATEL,BRUYERES LE CHATEL
78114,91114,BRUNOY,BRUNOY
78112,91112,BROUY,BROUY
78111,91111,BRIIS SOUS FORGES,BRIIS SOUS FORGES
78110,95110,BRIGNANCOURT,BRIGNANCOURT
78109,91109,BRIERES LES SCELLES,BRIERES LES SCELLES
78106,91106,BREUX,BREUX
78105,91105,BREUILLET,BREUILLET
78103,91103,BRETIGNY SUR ORGE,BRETIGNY SUR ORGE
78102,95102,BREANCON,BREANCON
78101,95101,BRAY ET LU,BRAY ET LU
78100,91100,BOUVILLE,BOUVILLE
78099,91099,BOUTIGNY SUR ESSONNE,BOUTIGNY SUR ESSONNE
78098,91098,BOUTERVILLIERS,BOUTERVILLIERS
78097,91097,BOUSSY SAINT ANTOINE,BOUSSY SAINT ANTOINE
78095,91095,BOURAY SUR JUINE,BOURAY SUR JUINE
78094,95094,BOUQUEVAL,BOUQUEVAL
78093,91093,BOULLAY LES TROUX,BOULLAY LES TROUX
78091,95091,BOUFFEMONT,BOUFFEMONT
78088,95088,BONNEUIL EN FRANCE,BONNEUIL EN FRANCE
78086,91086,BONDOUFLE,BONDOUFLE
78085,91085,BOISSY SOUS SAINT YON,BOISSY SOUS SAINT YON
78083,94004,BOISSY SAINT LEGER,BOISSY SAINT LEGER
78081,91081,BOISSY LE SEC,BOISSY LE SEC
78080,91080,BOISSY LE CUTTE,BOISSY LE CUTTE
78079,91079,BOISSY LA RIVIERE,BOISSY LA RIVIERE
78078,95078,BOISSY L AILLERIE,BOISSY L AILLERIE
78169,95169,COMMENY,COMMENY
78119,95119,BUHY,BUHY
78273,91273,GIRONVILLE SUR ESSONNE,GIRONVILLE SUR ESSONNE
78122,91692,BURES SUR YVETTE,ULIS
78145,91145,CHATIGNONVILLE,CHATIGNONVILLE
78167,93014,CLICHY SOUS BOIS,CLICHY SOUS BOIS
78166,95166,CLERY EN VEXIN,CLERY EN VEXIN
78161,91161,CHILLY MAZARIN,CHILLY MAZARIN
78159,91159,CHEVANNES,CHEVANNES
78157,95157,CHERENCE,CHERENCE
78156,91156,CHEPTAINVILLE,CHEPTAINVILLE
78155,94019,CHENNEVIERES SUR MARNE,CHENNEVIERES SUR MARNE
78154,95154,CHENNEVIERES LES LOUVRES,CHENNEVIERES LES LOUVRES
78127,95127,CERGY,CERGY
78151,95151,CHAUVRY,CHAUVRY
78150,95150,CHAUSSY,CHAUSSY
78149,95149,CHAUMONTEL,CHAUMONTEL
78148,91148,CHAUFFOUR LES ETRECHY,CHAUFFOUR LES ETRECHY
78153,92022,CHAVILLE,CHAVILLE
78144,95144,CHATENAY EN FRANCE,CHATENAY EN FRANCE
78135,91135,CHAMPCUEIL,CHAMPCUEIL
78143,78143,CHATEAUFORT,CHATEAUFORT
78130,91130,CHALO SAINT MARS,CHALO SAINT MARS
78131,91131,CHALOU MOULINEUX,CHALOU MOULINEUX
78132,91132,CHAMARANDE,CHAMARANDE
78129,91129,CERNY,CERNY
78134,95134,CHAMPAGNE SUR OISE,CHAMPAGNE SUR OISE
78136,91136,CHAMPLAN,CHAMPLAN
78137,91137,CHAMPMOTTEUX,CHAMPMOTTEUX
78139,95139,CHAPELLE EN VEXIN,CHAPELLE EN VEXIN
78141,95141,CHARMONT,CHARMONT
78142,95142,CHARS,CHARS
38233,69282,MEYZIEU,MEYZIEU
38234,69283,MIONS,MIONS
38327,69285,PUSIGNAN,PUSIGNAN
38371,69287,SAINT BONNET DE MURE,SAINT BONNET DE MURE
38411,69288,SAINT LAURENT DE MURE,SAINT LAURENT DE MURE
38441,69289,SAINT PIERRE DE CHANDIEU,SAINT PIERRE DE CHANDIEU
38510,69298,TOUSSIEU,TOUSSIEU
38461,69291,SAINT SYMPHORIEN D OZON,SAINT SYMPHORIEN D OZON
38482,69294,SEREZIN DU RHONE,SEREZIN DU RHONE
38491,69295,SIMANDRES,SIMANDRES
38493,69296,SOLAIZE,SOLAIZE
38502,69297,TERNAY,TERNAY
38202,69280,JONS,JONS
38220,69281,MARENNES,MARENNES
38447,69290,SAINT PRIEST,SAINT PRIEST
38201,69279,JONAGE,JONAGE
01395,69293,SATHONAY VILLAGE,SATHONAY VILLAGE
01132,69286,CREPIEUX LA PAPE,RILLIEUX LA PAPE
01168,69278,GENAY,GENAY
38178,69277,GENAS,GENAS
01326,69286,RILLIEUX,RILLIEUX
01394,69292,SATHONAY CAMP,SATHONAY CAMP
01256,69284,MONTANAY,MONTANAY
38079,69270,CHAPONNAY,CHAPONNAY
38088,69271,CHASSIEU,CHASSIEU
38122,69272,COMMUNAY,COMMUNAY
38123,69273,CORBAS,CORBAS
38143,69275,DECINES CHARPIEU,DECINES CHARPIEU
38164,69276,FEYZIN,FEYZIN
57078,57680,BIBERKIRCH,TROISFONTAINES
78025,95355,ARTHIEUL,MAGNY EN VEXIN
08414,08370,SERVION,ROUVROY SUR AUDRY
35213,35288,PARAME,SAINT MALO
35313,35288,SAINT SERVAN SUR MER,SAINT MALO
77160,77159,DONTILLY,DONNEMARIE DONTILLY
55209,55145,GIBERCY,DAMVILLERS
24440,24229,SAINT LAZARE,LARDIN SAINT LAZARE
51207,51211,DAMPIERRE SUR AUVE,DOMMARTIN DAMPIERRE
51011,51537,ANTE,SIVRY ANTE
51615,51244,VESIGNEUL SUR COOLE,FAUX VESIGNEUL
51221,51380,ECHELLE,MONTMIRAIL
51180,51380,COURBETAUX,MONTMIRAIL
85075,85222,CROIX DE VIE,SAINT GILLES CROIX DE VIE
51026,51025,AUMENANCOURT LE PETIT,AUMENANCOURT
85057,85092,CHARZAIS,FONTENAY LE COMTE
64235,64493,GARRIS,SAINT PALAIS
57710,57672,VEYMERANGE,THIONVILLE
51096,51270,BUSSY AUX BOIS,GIGNY BUSSY
39071,39397,BOURGET,ORGELET LE BOURGET
38196,38053,JALLIEU,BOURGOIN JALLIEU
37017,37115,BALESMES,DESCARTES
08253,08081,LEVREZY,BOGNY SUR MEUSE
08108,08081,CHATEAU REGNAULT BOGNY,BOGNY SUR MEUSE
51606,51235,VERDEY,ESSARTS LES SEZANNE
08157,08105,ETION,CHARLEVILLE MEZIERES
08290,08105,MEZIERES,CHARLEVILLE MEZIERES
08292,08105,MOHON,CHARLEVILLE MEZIERES
08299,08105,MONTCY SAINT PIERRE,CHARLEVILLE MEZIERES
52255,52061,LACRETE,BOURDONS SUR ROGNON
04064,04173,COURCHONS,SAINT ANDRE LES ALPES
26230,26321,PETIT PARIS,SAINT NAZAIRE LE DESERT
52323,52332,MEUSE,VAL DE MEUSE
13085,13119,ROQUEFORT LA BEDOULE,CARNOUX EN PROVENCE
08270,08115,MALMY,CHEMERY SUR BAR
51481,51071,SAINT GENEST,BOUCHY SAINT GENEST
74047,74043,BRENS,BONS EN CHABLAIS
74230,74043,SAINT DIDIER EN CHABLAIS,BONS EN CHABLAIS
80641,80002,PRESSOIR,ABLAINCOURT PRESSOIR
52338,52114,MONTRIBOURG,CHATEAUVILLAIN
16311,16230,SAINT CYBARD,MONTMOREAU SAINT CYBARD
01126,01033,COUPY,BELLEGARDE SUR VALSERINE
02314,02361,FLAVIGNY LE PETIT,GUISE
39416,39331,PETIT VILLARD,MIGNOVILLARD PETIT VILLARD
43235,43111,SAUVETAT,LANDOS
43248,43005,VABRES,ALLEYRAS
51067,51277,BLAISE SOUS HAUTEVILLE,SAINTE MARIE DU LAC
53081,53127,COURBERIE,LASSAY
80254,80230,DRESLINCOURT,CURCHY DRESLINCOURT
80720,80410,SAINT SULPICE,HAM
52152,52405,COUZON SUR COULANGE,MONTSAUGEONNAIS
61334,61339,PONT ECREPIN,PUTANGES PONT ECREPIN
76579,76063,SAINTE GENEVIEVE EN CAUX,BEAUVAL EN CAUX
79082,79048,CHAVAGNE,CRECHE
08442,08469,TERRON LES VENDRESSE,VENDRESSE
10016,10174,AUBIGNY,ISLE AUBIGNY
33497,33175,SALLEBRUNEAU,FRONTENAC
80178,80570,CASTEL,MOREUIL
10088,10094,CHASSERICOURT,CHAVANGES
72140,72264,GASTINES SUR ERVE,SABLE SUR SARTHE
33340,33506,PUCH,SAUVETERRE DE GUYENNE
33430,33506,SAINT LEGER DE VIGNAGUE,SAUVETERRE DE GUYENNE
33469,33506,SAINT ROMAIN DE VIGNAGUE,SAUVETERRE DE GUYENNE
79287,79191,SAINTE PEZENNE,NIORT
88211,88305,GOUECOURT,MONCEL SUR VAIR
17399,17098,SAINT SEURIN D UZET,CHENAC SAINT SEURIN D UZET
74300,74010,VIEUGY,ANNECY
74277,74243,THAIRY,SAINT JULIEN EN GENEVOIS
35182,35240,MOIGNE,RHEU
80715,80620,SAINTE RADEGONDE,PERONNE
80448,80621,HYENCOURT LE PETIT,HYPERCOURT
80012,80390,AINVAL SEPTOUTRE,GRIVESNES
71298,71178,MEULIN,DOMPIERRE LES ORMES
50527,50147,SAINT NICOLAS DE COUTANCES,COUTANCES
41117,41199,LONGPRE,SAINT AMAND LONGPRE
38477,38224,SAVEL,MAYRES SAVEL
27675,27096,VAUX SUR RISLE,BOTTEREAUX
23256,23067,TRUCQ,COURTINE LE TRUCQ
08474,08311,VILLEMONTRY,MOUZON
11237,11183,MOLIERES SUR L ALBERTE,LADERN SUR LAUQUET
27272,27096,FRETILS,BOTTEREAUX
24078,24520,CANEDA,SARLAT LA CANEDA
24169,24516,EYVIGNES ET EYBENES,SALIGNAC EYVIGNES
33368,33287,SAINT ANDRE DU GARN,MONGAUZY
24265,24294,MENESTEROL MONTIGNAC,MONTPON MENESTEROL
33265,33339,MARCAMPS,PRIGNAC ET MARCAMPS
61132,61189,COURTEILLES,GIEL COURTEILLES
61134,61029,COURTOULIN,BAZOCHES SUR HOENE
61495,61432,TUBOEUF,SAINT MICHEL TUBOEUF
71575,71176,VIGNY LES PARAY,DIGOIN
14451,14735,MORIERES,VENDEUVRE
12302,12167,VILLEVAYRE,NAJAC
02365,02124,HAMEGICOURT,BRISSY HAMEGICOURT
40010,40267,AROUILLE,SAINT JUSTIN
40045,40200,BIGANON,MOUSTEY
43146,43157,OURS MONS,PUY
55130,55132,COUSANCELLES,COUSANCES LES FORGES
55564,55060,VILLERS SOUS BONCHAMP,BONZEE
70556,70456,VILLEDIEU LES QUENOCHE,RUHANS
47270,47110,SAINT PIERRE DE NOGARET,GONTAUD DE NOGARET
33110,33063,CAUDERAN,BORDEAUX
32137,32268,GARBIC,MONFERRAN SAVES
43243,43157,TAULHAC PRES LE PUY,PUY
01438,01143,VESENEX CRASSY,DIVONNE LES BAINS
08224,08240,HERBIGNY,JUSTINE HERBIGNY
09010,09188,AMPLAING,MERCUS GARRABET
14428,14342,MESTRY,ISIGNY SUR MER
17170,17243,GARDE,MONTLIEU LA GARDE
73165,73250,MONT DENIS,SAINT JULIEN MONT DENIS
79262,79079,SAINT JOUIN SOUS CHATILLON,MAULEON
72014,72039,AULAINES,BONNETABLE
97414,97424,SAINT LOUIS,CILAOS
51210,51663,DIZY MAGENTA,MAGENTA
80727,80031,SAULCHOY SUR DAVENESCOURT,ARVILLERS
80534,80010,MERVILLE AU BOIS,AILLY SUR NOYE
80091,80010,BERNY SUR NOYE,AILLY SUR NOYE
72242,72196,PONTHOUIN,MEZIERES SUR PONTHOUIN
51593,51214,VARIMONT,DOMMARTIN VARIMONT
51554,51555,SOUDE NOTRE DAME OU LE PETIT,SOUDE
48143,48070,SAINTE COLOMBE DE MONTAUROUX,GRANDRIEU
51209,51228,DAUCOURT,ELISE DAUCOURT
29231,29302,QUIMERCH,PONT DE BUIS LES QUIMERCH
29138,29302,LOGONNA QUIMERCH,PONT DE BUIS LES QUIMERCH
21019,21060,ARCON,BELLENEUVE
14048,14614,BAYNES,SAINTE MARGUERITE D ELLE
11403,11206,VENDEMIES,LIMOUX
42024,42005,BOUTHEON,ANDREZIEUX BOUTHEON
01315,01202,PROULIEU,LAGNIEU
78065,95355,BLAMECOURT,MAGNY EN VEXIN
72030,72002,BEAUVOIR,AILLIERES BEAUVOIR
72263,72048,SABLES,BRIOSNE LES SABLES
72092,72276,CONTRES EN VAIRAIS,SAINT COSME EN VAIRAIS
72055,72276,CHAMPAISSANT,SAINT COSME EN VAIRAIS
62394,62827,GUEMY,TOURNEHEM SUR LA HEM
71197,71270,FLACE LES MACON,MACON
69226,69091,SAINT MARTIN DE CORNAS,GIVORS
65030,65247,ARRAYOU,ARRAYOU LAHITTE
72365,72317,VAL,SAINT REMY DU VAL
57185,57606,DOURD HAL,SAINT AVOLD
72285,72154,SAINT GERMAIN DU VAL,FLECHE
80286,80410,ESTOUILLY,HAM
72371,72154,VERRON,FLECHE
73279,73011,SAINT SIGISMOND,ALBERTVILLE
74247,74250,SAINT MAURICE DE RUMILLY,SAINT PIERRE EN FAUCIGNY
51661,51571,WEZ,VAL DE VESLE
80323,80322,FONCHETTE,FONCHES FONCHETTE
80471,80521,LEFOREST,MAUREPAS
88329,88321,NONCOURT,NEUFCHATEAU
88339,88114,OUTRANCOURT,CONTREXEVILLE
88397,88321,ROUCEUX,NEUFCHATEAU
89110,89246,CIVRY SUR SEREIN,MASSANGIS
89455,89264,VILLEGARDIN,MONTACHER VILLEGARDIN
57164,57572,DAIN EN SAULNOIS,REMILLY
74207,74250,PASSEIRIER,SAINT PIERRE EN FAUCIGNY
51467,51218,ROSAY,VAL DE VIERE
27236,27106,FAVEROLLES LES MARES,BOURNAINVILLE FAVEROLLES
51189,51571,COURMELOIS,VAL DE VESLE
08181,08409,FRENOIS,SEDAN
08447,08105,THEUX,CHARLEVILLE MEZIERES
09278,09030,SALEIX,AUZAT
14095,14200,BRECY,CREULLY SUR SEULLES
20237,2A308,POGGIO DI TALLANO,SAINTE LUCIE DE TALLANO
20294,2A308,SANT ANDREA DI TALLANO,SAINTE LUCIE DE TALLANO
23135,23227,MORTEROLLES,SAINT PARDOUX MORTEROLLES
27030,27427,AUVERGNY,NEAUFLES SUR RISLE
27086,27105,BOSCHERVILLE,BOURGTHEROULDE
27087,27138,BOSC MOREL,CHAMBLAC
73134,73054,HAUTEVILLE GONDON,BOURG SAINT MAURICE
50226,50129,HAINNEVILLE,CHERBOURG EN COTENTIN
45117,45313,CREUSY,SOUGY
50264,50405,LASTELLE,PLESSIS LASTELLE
50104,50031,CARTERET,BARNEVILLE CARTERET
50068,50109,BOUREY,CERENCES
47261,47142,SAINT NAZAIRE,LAUZUN
27314,27331,HARICOURT,HEUBECOURT HARICOURT
34275,34186,SAINT MARTIN DES COMBES,OCTON
27559,27361,SAINT LEGER SUR BONNEVILLE,LANDE SAINT LEGER
27357,27415,JOUVEAUX,MORAINVILLE PRES LIEUREY
74092,74042,COTE D HYOT,BONNEVILLE
04147,04219,PEYRESQ,THORAME HAUTE
08129,08115,CONNAGE,CHEMERY SUR BAR
48052,48004,COMBRET,ALTIER
48114,48015,PLANCHAMP,PIED DE BORNE
48159,48015,SAINT JEAN CHAZORNE,PIED DE BORNE
15039,15001,CHANET,ALLANCHE
77488,77129,VAUX SOUS COULOMBS,COULOMBS EN VALOIS
79291,79049,SAINT PORCHAIRE,BRESSUIRE
49340,49125,SOULANGER,DOUE LA FONTAINE
59245,59567,FORENVILLE,SERANVILLERS FORENVILLE
49124,49125,DOUCES,DOUE LA FONTAINE
08377,08119,SAINT AIGNAN,CHEVEUGES SAINT AIGNAN
01201,01185,LACOUX,HAUTEVILLE LOMPNES
01222,01185,LONGECOMBE,HAUTEVILLE LOMPNES
50566,50639,SAULTCHEVREUIL DU TRONCHET,VILLEDIEU LES POELES
70212,70441,EGUILLEY,RECOLOGNE LES RIOZ
85032,85191,BOURG SOUS LA ROCHE SUR YON,ROCHE SUR YON
85195,85191,SAINT ANDRE D ORNAY,ROCHE SUR YON
88422,88160,SAINT LAURENT,EPINAL
88414,88460,SAINT ELOPHE,SOULOSSE SOUS SAINT ELOPHE
88191,88460,FRUZE,SOULOSSE SOUS SAINT ELOPHE
85225,85151,SAINT HILAIRE DE MORTAGNE,MORTAGNE SUR SEVRE
85241,85051,SAINT MARS DES PRES,CHANTONNAY
88072,88460,BRANCOURT,SOULOSSE SOUS SAINT ELOPHE
85183,85051,PUYBELLIARD,CHANTONNAY
85085,85151,EVRUNES,MORTAGNE SUR SEVRE
85007,85109,ARDELAY,HERBIERS
80075,80247,BECQUINCOURT,DOMPIERRE BECQUINCOURT
59030,59139,AUDENCOURT,CAUDRY
51330,51326,LOUVERCY,LIVRY LOUVERCY
79315,79191,SOUCHE,NIORT
01020,01125,ARNANS,CORVEISSIAT
85173,85109,PETIT BOURG DES HERBIERS,HERBIERS
49255,49050,QUINCE,BRISSAC QUINCE
51159,51298,COMBLIZY,IGNY COMBLIZY
37235,37261,SAINTE RADEGONDE EN TOURAINE,TOURS
37239,37261,SAINT SYMPHORIEN,TOURS
04239,04039,VILLARS BRANDIS,CASTELLANE
76687,76018,THIEDEVILLE,VAL DE SAANE
85249,85158,SAINT MARTIN SOUS MOUZEUIL,MOUZEUIL SAINT MARTIN
78614,78381,THIONVILLE SUR OPTON,MAULETTE
70266,70002,GESINCOURT,ABONCOURT GESINCOURT
31257,31287,LACASSE,LAVERNOSE LACASSE
08118,08490,CHESTRES,VOUZIERS
42111,42207,IZIEUX,SAINT CHAMOND
42244,42207,SAINT JULIEN EN JAREZ,SAINT CHAMOND
42258,42207,SAINT MARTIN EN COAILLEUX,SAINT CHAMOND
50560,50502,SAINT THOMAS DE SAINT LO,SAINT LO
50459,50502,SAINTE CROIX DE SAINT LO,SAINT LO
14018,14061,ARCLAIS,SOULEUVRE EN BOCAGE
76256,76018,EURVILLE,VAL DE SAANE
76722,76018,VARVANNES,VAL DE SAANE
73195,73303,OUTRECHAISE,UGINE
60349,60395,LARDIERES,MERU
86282,86137,VENIERS,LOUDUN
80660,80342,RAINECOURT,FRAMERVILLE RAINECOURT
80567,80620,MONT SAINT QUENTIN,PERONNE
65434,65388,SOULAN,SAINT LARY SOULAN
57744,57631,WELFERDING,SARREGUEMINES
57503,57631,NEUNKIRCH LES SARREGUEMINES,SARREGUEMINES
50366,50041,NACQUEVILLE,HAGUE
38168,38315,FOLATIERE,PONT DE BEAUVOISIN
27509,27414,SAINT AQUILIN D AUGERONS,MONTREUIL L ARGILLE
05030,05145,CHABOTTONNES,SAINT JEAN SAINT NICOLAS
04225,04234,URTIS,VENTEROL
69232,69123,SAINT RAMBERT L ILE BARBE,LYON
88384,88274,REMOIS,LONGCHAMP SOUS CHATENOIS
66110,66003,MONTALBA D AMELIE,AMELIE LES BAINS PALALDA
27585,27467,SAINT PAUL SUR RISLE,PONT AUDEMER
24583,24547,VILLEDIEU,TERRASSON LA VILLEDIEU
05041,05064,CLEMENCE D AMBEL,CHAPELLE EN VALGAUDEMAR
04185,04046,SAINT JURSON,CHAFFAUT SAINT JURSON
87010,87085,BEAUNE LES MINES,LIMOGES
01164,01104,FORENS,CHEZERY FORENS
25636,25601,VILLEDIEU LE CAMP,VERCEL VILLEDIEU LE CAMP
50530,50218,SAINT NICOLAS PRES GRANVILLE,GRANVILLE
57005,57605,ACHATEL,SAILLY ACHATEL
57688,57463,VALLIERES LES METZ,METZ
57094,57463,BORNY,METZ
57429,57463,MAGNY,METZ
30047,30356,BOUILLARGUES,RODILHAN
74214,74042,PONTCHY,BONNEVILLE
41111,41194,LANTHENAY,ROMORANTIN LANTHENAY
73044,73065,BISSY,CHAMBERY
73066,73065,CHAMBERY LE VIEUX,CHAMBERY
38096,38085,CHAVAGNEUX MONTBERTAND,CHARVIEU CHAVAGNEUX
22017,22113,BRELEVENEZ,LANNION
22022,22113,BUHULIEN,LANNION
22130,22113,LOGUIVY LES LANNION,LANNION
